time,S,I,R
104.5,0.12113138836161746,0.001512376087854858,0.8773562355505276
104.60000000000001,0.12129512424933882,0.0015089886084733207,0.8771958871421879
104.7,0.1214588384612079,0.0015056244929598968,0.8770355370458323
104.80000000000001,0.12162253088849485,0.001502283616715363,0.8768751854947898
104.9,0.12178620142274697,0.001498965856150806,0.8767148327211023
105.0,0.12194984995578588,0.001495671088680132,0.8765544789555341
105.10000000000001,0.12211347637970471,0.0014923991927126455,0.8763941244275827
105.2,0.12227708058686529,0.0014891500476456947,0.876233769365489
105.30000000000001,0.12244066246989532,0.001485923533857387,0.8760734139962473
105.4,0.12260422192168559,0.0014827195326993683,0.8759130585456151
105.5,0.12276775883538715,0.0014795379264896707,0.8757527032381232
105.60000000000001,0.1229312731044086,0.0014763785985056248,0.8755923482970858
105.7,0.12309476462241323,0.0014732414329768366,0.8754319939446099
105.80000000000001,0.1232582332833163,0.0014701263150782306,0.8752716404016054
105.9,0.12342167898128226,0.0014670331309231547,0.8751112878877946
106.0,0.12358510161072199,0.0014639617675565495,0.8749509366217214
106.10000000000001,0.12374850106629007,0.001460912112948181,0.8747905868207617
106.2,0.12391187724288201,0.0014578840559859336,0.874630238701132
106.30000000000001,0.12407523003563156,0.001454877486469167,0.8744698924778993
106.4,0.12423855933990792,0.0014518922951021324,0.87430954836499
106.5,0.12440186505131307,0.00144892837348745,0.8741492065751996
106.60000000000001,0.12456514706567903,0.0014459856141196476,0.8739888673202014
106.7,0.12472840527906517,0.0014430639103787566,0.8738285308105561
106.80000000000001,0.12489163958775551,0.0014401631565239684,0.8736681972557205
106.9,0.125054849888256,0.0014372832476873493,0.8735078668640567
107.0,0.12521803607729184,0.0014344240798676129,0.8733475398428405
107.10000000000001,0.12538119805180484,0.0014315855499239503,0.8731872163982712
107.2,0.12554433570895066,0.0014287675555699174,0.8730268967354795
107.30000000000001,0.1257074489460962,0.0014259699953673775,0.8728665810585365
107.4,0.125870537660817,0.0014231927687205022,0.8727062695704626
107.5,0.12603360175089437,0.0014204357758698253,0.8725459624732357
107.60000000000001,0.12619664111431306,0.0014176989178863544,0.8723856599678006
107.7,0.12635965564925825,0.0014149820966657333,0.872225362254076
107.80000000000001,0.1265226452541132,0.0014122852149224632,0.8720650695309644
107.9,0.12668560982745644,0.0014096081761841728,0.8719047819963595
108.0,0.12684854926805925,0.001406950884785946,0.8717444998471549
108.10000000000001,0.12701146347488299,0.0014043132458646985,0.8715842232792523
108.2,0.12717435234707647,0.0014016951653536094,0.87142395248757
108.30000000000001,0.12733721578397336,0.0013990965499766027,0.8712636876660501
108.4,0.1275000536850896,0.0013965173072428814,0.8711034290076676
108.5,0.1276628659501207,0.0013939573454415121,0.8709431767044379
108.60000000000001,0.12782565247893923,0.00139141657363606,0.8707829309474248
108.7,0.12798841317159226,0.001388894901659274,0.8706226919267485
108.80000000000001,0.1281511479282987,0.0013863922401078216,0.8704624598315934
108.9,0.12831385664944672,0.0013839085003370729,0.8703022348502162
109.0,0.12847653923559116,0.0013814435944559335,0.8701420171699529
109.10000000000001,0.12863919558745107,0.0013789974353217256,0.8699818069772273
109.2,0.12880182560590694,0.001376569936535117,0.869821604457558
109.30000000000001,0.12896442919199835,0.0013741610124350984,0.8696614097955666
109.4,0.12912700624692125,0.001371770578094007,0.8695012231749848
109.5,0.1292895566720255,0.001369398549312597,0.8693410447786619
109.60000000000001,0.12945208036881223,0.0013670448426151573,0.8691808747885726
109.7,0.12961457723893138,0.0013647093752446745,0.869020713385824
109.80000000000001,0.12977704718417912,0.0013623920651580409,0.8688605607506629
109.9,0.12993949010649528,0.0013600928310213097,0.8687004170624835
110.0,0.1301019059079608,0.001357811592204993,0.8685402824998343
110.10000000000001,0.13026429449079535,0.001355548268779405,0.8683801572404253
110.2,0.1304266557573546,0.0013533027815100505,0.8682200414611354
110.30000000000001,0.13058898961012777,0.0013510750518530548,0.8680599353380193
110.4,0.13075129595173515,0.0013488650019506396,0.8678998390463143
110.5,0.13091357468492557,0.0013466725546266397,0.8677397527604479
110.60000000000001,0.1310758257125738,0.0013444976333820636,0.8675796766540442
110.7,0.13123804893767818,0.0013423401623906966,0.867419610899931
110.80000000000001,0.13140024426335803,0.0013402000664947454,0.8672595556701472
110.9,0.131562411592851,0.001338077271200523,0.8670995111359485
111.0,0.1317245508295109,0.0013359717026741786,0.866939477467815
111.10000000000001,0.1318866618768049,0.0013338832877374648,0.8667794548354577
111.2,0.13204874463831118,0.0013318119538635472,0.8666194434078254
111.30000000000001,0.13221079901771637,0.0013297576291728536,0.8664594433531109
111.4,0.13237282491881316,0.001327720242428964,0.8662994548387579
111.5,0.13253482224549767,0.0013256997230345394,0.8661394780314678
111.60000000000001,0.13269679090176706,0.001323696001027291,0.8659795130972057
111.7,0.132858730791717,0.0013217090070759868,0.865819560201207
111.80000000000001,0.13302064181953924,0.0013197386724764987,0.8656596195079842
111.9,0.13318252388951907,0.001317784929147887,0.8654996911813331
112.0,0.13334437690603285,0.001315847709628522,0.8653397753843387
112.10000000000001,0.13350620077354555,0.0013139269470722468,0.8651798722793823
112.2,0.1336679953966083,0.0013120225752445733,0.865019982028147
112.30000000000001,0.13382976067985597,0.001310134528518919,0.8648601047916251
112.4,0.13399149652800446,0.0013082627418728777,0.8647002407301226
112.5,0.1341532028458485,0.0013064071508845296,0.864540390003267
112.60000000000001,0.13431487953825905,0.0013045676917287855,0.8643805527700121
112.7,0.13447652651018088,0.0013027443011737689,0.8642207291886453
112.80000000000001,0.1346381436666301,0.0013009369165772314,0.8640609194167926
